,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1,Tc_2,phi_false_2,phi_true_2,Tn_2,alpha_2,beta_2,vw_2,vJ_2,SNR_2,Tc_3,phi_false_3,phi_true_3,Tn_3,alpha_3,beta_3,vw_3,vJ_3,SNR_3,Tc_4,phi_false_4,phi_true_4,Tn_4,alpha_4,beta_4,vw_4,vJ_4,SNR_4,f,epsilon
9,50,3.526574404448092,71,1.0497314857236226,True,-1.8170763433543409,254.56653707114103,247.83420770260898,58.12103785388312,307.6,245.24474053652924,0.0017477101335099546,54484.059535786466,0.2056060763662138,0.6104622197658497,6.51422425956532e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.441988950276,1.0673933492934722e-09
5,37,6.366747310733359,54,0.6970219666109134,True,-1.4021077704083016,248.84996969406967,246.1437129159548,48.62528270869829,218.89011308347926,244.45494345826043,0.0017295451621539561,55603.37351000826,0.16640870909507252,0.6102950515485454,3.693418485630665e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.5271317829456,4.971708781569845e-09
3,18,8.043188275431618,26,1.369028724582645,True,-1.4981512131344108,250.3575144297993,247.12228070882443,51.52727207128191,232.68181801782046,245.5181819821796,0.001721258267803388,65300.63314705666,0.1618191311444522,0.6102184786018904,1.5292770766950063e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.1433172302736,1.9834743706167424e-07
18,46,9.573201426884395,77,0.2391393462243485,True,-1.0092256849404757,245.51786104138827,244.6377231039604,0.07377125521509661,206.3737712552151,242.2262287447849,0.00171057096143142,16925.91627816462,0.19594834104519374,0.6101194333308831,1.7951012994894133e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264.949402023919,1.0520239566535797e-09
3,59,3.7825467781439137,90,2.798522089620185,True,-2.1602792414302185,258.86016933348253,251.80072776349758,63.94750921252813,334.0,246.184163595824,0.001707421831704126,23611.236620660602,0.3021696301139642,0.6100901880591709,9.575226894716889e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3719.0332326283988,1.282203645412431e-10
3,24,4.401075635363066,35,1.947489601429444,True,-1.8612663701640688,255.04429882629208,251.00508693821254,58.211251475803536,318.6,246.99718713104912,0.0017000470486998672,35660.355319481045,0.2550576387599716,0.6100215834433927,7.857846214066824e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.732868757259,3.822216002823595e-08
2,40,1.754931229770289,66,1.4835541503125285,True,-2.060274867123974,256.9033865669951,254.99105521717846,62.129339084275415,352.7,247.89266522893115,0.0016335529709065545,20079.550890900147,0.3388869118766873,0.6093957303935859,2.5676738171648514e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823.3944954128438,1.42620437086499e-09
18,52,4.836753629093613,91,4.524668646524528,True,-2.1651590290503835,256.45034010943505,254.71541179827702,64.63967614222865,362.9,246.92010795259048,0.0016330623064920522,18705.2658672072,0.3555969624538607,0.6093910623312707,4.315457848655636e-12,200.17732327735507,393.43075650828115,435.6307565082812,199.86924349171883,0.00011992833746627484,910231.2278311644,0.07830992851650659,0.5862223695489871,4.527953361451586e-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901.7432646592706,7.34422454801467e-11
11,41,2.9562961858739083,82,2.4366852031882846,True,-2.098745917987721,262.4769629190352,257.7136841358528,62.83380484336029,384.6,248.1887317188799,0.0016305358326357464,16096.282843422578,0.3915166475351663,0.6093670142488563,1.2671873098232304e-11,228.71546757316787,400.8660187033368,447.73203740667367,228.33398129666318,0.0001087897935746233,239331.9996331362,0.08143687045779971,0.5858034854617761,1.6779917135603055e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583.697234352256,2.409668541057731e-10
3,47,5.140320798630857,70,3.585805652073679,True,-1.9556418451469908,258.4355638770243,251.81628693454041,62.892859686544476,332.5,246.6517850783639,0.0016052148311278885,26596.70739709573,0.2900461543115636,0.6091248963777397,3.922856149861005e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2917.061611374407,3.909638169189515e-10
11,42,8.94630255264978,75,8.151566607198685,True,-2.0380749342665387,260.21222084322216,256.18849204363283,62.56519971119469,368.2,248.13370007220126,0.0015872129902070006,17347.696541681013,0.3610544614162172,0.608951526594828,5.952843771701918e-12,205.3498898711038,397.53270713014695,439.03270713014695,204.96729286985308,0.00010882271857652193,161067.96241964813,0.08610657464868082,0.5858047549667448,1.7313921198786325e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,3256.6137566137563,1.1969826840095568e-10
2,35,7.617459099112594,54,5.804188731151687,True,-1.9269126619236927,256.6877546424257,253.59347245110862,61.332853508354724,340.2917866229113,247.7917866229113,0.001585275304347003,25192.570628154448,0.30682955460195843,0.6089328047435569,5.691568226545114e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.641791044776,1.097621185270805e-09
5,22,9.090110803844055,36,7.772634740550482,True,-1.8725063012428589,256.5626752144891,255.53257217435382,60.708202416131236,352.9,248.77294939596717,0.0015312085043379592,22152.94168830534,0.33109886517958464,0.6084053938701707,1.1967499213321968e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.2622107969153,8.38259868723598e-09
2,26,0.9495718798841964,38,0.6090340866948409,True,-1.7562394972671864,256.02328088648943,252.0548221700381,60.612581130878354,331.24685471728037,247.64685471728043,0.0015046613625923865,32214.605016960417,0.2678559978200996,0.6081428108733685,1.004863098999522e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.5462902166776,7.107437165710444e-08
11,38,1.83857240414258,55,1.2024270424006076,True,-1.7759363025620662,254.7305782569215,251.4351781115513,62.307275291349846,330.7,247.04818117716246,0.0014972744022447675,33343.29303683916,0.2676006555736066,0.6080693145904503,8.392387470261263e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.737089201878,4.2284016491463005e-09
6,65,4.66663513283374,90,2.5943792129960475,True,-1.787182334404183,256.91091865774007,248.2891382347554,63.6581834350386,322.88545414124036,245.48545414124044,0.0014798722517903467,41663.00208201959,0.21435452252605275,0.6078953992617109,1.624364228452327e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3674.6268656716416,1.0326111748240725e-10
5,43,6.31397661701788,61,3.941277302803962,True,-1.7275111248739228,254.6770720057997,250.59284983869668,62.26332322654655,328.60916919336336,246.90916919336337,0.0014588842085395007,45026.664647949714,0.24525877723514225,0.607684199403236,1.4199688974415278e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.295336787565,6.696986107096837e-10
5,47,5.463788723963238,73,5.208010691082256,True,-1.8536244094390928,258.68866359382406,252.77457418367473,64.30948242140731,348.2,247.16350585953086,0.00145308513248244,27934.04817228949,0.30296089154779804,0.6076255608025429,2.5532535403336995e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3144.316730523627,1.985968447897718e-10
9,62,7.716623963436039,83,2.601622720725773,True,-1.5736708478917931,254.07392657492215,246.9546954230549,61.254428953769704,195.25265737226184,245.9491142092461,0.0014152624760982678,104618.83208194976,0.1278054872239237,0.6072400323867729,5.081916597439835e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309.139784946237,1.2407277692297717e-10
2,65,9.99240495929186,90,6.862626796852888,True,-1.734731771474992,254.2287017520381,248.64415053863945,64.88753302299027,328.62811674425245,245.82811674425244,0.0013921820182670526,64939.38044881131,0.2149023544166976,0.6070020889525848,1.5000145520191347e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3753.0487804878044,3.822278600244256e-11
9,70,7.5773135432101055,94,1.3679172607842478,True,-1.4576305341440658,252.6908476090216,246.82861367512902,59.28293863635268,194.99146931817643,245.75426534091181,0.0013843223950746155,92810.17577871928,0.13223098969961106,0.6069205861399855,9.227992252914578e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3578.488372093023,8.437091087276864e-11
18,30,7.5647445088879275,42,0.7697620334459003,True,-1.2827448266019843,252.02375371151737,248.12944188151607,53.47943890943717,202.05981296981238,246.9200935150938,0.0013770594114155606,78187.91546770184,0.14012571000597915,0.6068450521049932,2.348918233790863e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.2278481012656,1.285399773269548e-08
19,49,5.8103511610674206,66,2.4554555963315323,True,-1.5566769103230749,256.90082545183265,248.26046492370412,58.66730034254963,321.86653993149014,247.3665399314901,0.0013617614792844075,779421.9771085567,0.12039907704583636,0.6066852653817882,1.7752523036130583e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.5614035087715,5.335827899996075e-10
9,69,4.334508748398715,91,1.3857116457410703,True,-1.5321417161426796,255.00766799794445,246.90988296760682,62.02591125591008,191.29443344193248,245.96852218602245,0.0013468067003556251,95217.3322445469,0.12350532168252905,0.6065281427626107,6.533574823465463e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3631.268436578171,1.2345206990667398e-10
18,13,3.6380707352886814,19,2.8015433507300926,True,-1.5664951828195284,255.26185713957287,252.4369296730375,62.08208477776041,337.6235830444478,248.32358304444801,0.0013209383371964615,41727.66662648057,0.2592707814191817,0.6062541655934107,1.7230922616039764e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.6368715083798,6.975161885255815e-07
11,29,8.524921603511899,43,7.969385645449607,True,-1.6286070859997388,257.35663924236815,252.62337619058152,64.09212968024326,344.8,248.0769675799392,0.0013186502823764256,38934.6150544112,0.2727983746891226,0.606229796470603,2.7535055486330463e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.3904688701,2.4718806200314525e-09
19,54,5.073208196188073,72,2.606285402464085,True,-1.5367946789453972,254.88370230192336,248.1988102188596,60.058645911474436,326.1682708177051,247.56827081770518,0.001295523642603134,1368388.654928444,0.10105922186351904,0.6059822205485984,6.582915042642147e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995.1338199513384,3.009258929150283e-10
18,51,7.774641073649509,68,4.028221363475064,True,-1.5155962213123733,254.0833455951573,248.49762887338642,60.345444954904096,326.738638761274,247.738638761274,0.0012820699348479508,1500836.8857761626,0.11086050417655473,0.6058371215598269,4.7746170101185406e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839.677047289504,2.689473282705095e-10
3,55,2.577393427491714,72,0.8257165432614073,True,-1.4325608857429348,254.76114926929912,248.09857863822225,61.953320469489114,192.51199228169347,247.12933590610214,0.0012741395731169275,109311.71113018693,0.1252302795820503,0.6057512156697441,2.8184204702193666e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920.521945432977,7.489704849518949e-10
9,48,8.482870795649692,63,2.53703278270857,True,-1.4086092400764687,254.8440710573797,248.37529672103082,61.91859601996278,194.0711576119777,247.27628079600743,0.0012722685165122208,76340.17411188997,0.13333059704688374,0.6057309063053024,1.878500394799277e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.941908713693,5.16150575250897e-10
19,42,9.292693560583023,57,6.265188800603893,True,-1.5173609879964969,257.1242309416126,249.7361427669667,63.33740559747596,332.0,247.7525188805048,0.0012559572415229672,306536.78416666173,0.1797175418904208,0.605553184444686,3.2274214677106123e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.623762376237,5.191890010361625e-10
18,37,8.052157582279435,52,7.452009566633714,True,-1.5273622565279064,255.4742671340751,251.0043978491039,64.86666754548608,340.8583331136285,248.0583331136285,0.0012274965453823508,57536.531659395456,0.21933906584117024,0.6052401484661354,1.9023154459249545e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2279.6296296296296,7.954489416009652e-10
3,44,9.75582942024396,59,1.16873284020099,True,-1.275178370760521,253.54023672277884,248.7180795746356,59.37011162753778,193.6850558137689,247.6383147287437,0.001225018612759784,87278.53295853977,0.1321971232538935,0.605212713801904,8.442798717337752e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252.516010978957,1.037973499947371e-09
9,32,4.303670137287067,45,4.070995127790484,True,-1.5062085093329227,255.31574979158162,251.1352293210331,64.71363051133103,341.79659237216725,248.29659237216725,0.0012113080616353061,147061.80598161352,0.2152279780167704,0.6050603850084538,1.646812385857455e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.086359967716,3.3339894935206598e-09
9,52,5.605215822623663,70,4.806604412651165,True,-1.4969983935534734,256.8570212248373,249.08142314189686,63.285447118013785,337.26291057639725,248.0629105763973,0.0011902680458094489,851631.1500062974,0.12846928429482848,0.6048248466733588,8.548937624105002e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3032.0197044334977,2.0257622711138229e-10
19,56,7.931520320274202,72,4.891253236908701,True,-1.4026595353618079,255.40653526098296,248.71548542199574,65.37295033430867,186.82971275073155,247.85676241642284,0.0011500711690101012,120307.4680340218,0.11767931826995665,0.6043686786364539,1.1290813744099674e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3081.351689612015,1.4042243350486084e-10
2,59,9.014427793935647,75,3.822024576531902,True,-1.3684216021957445,254.5126461308288,248.72569250704552,64.67036091171094,187.10221654702656,247.86592781765785,0.0011461920778863242,126178.33454793325,0.11777517302725753,0.6043242165838197,8.833411441526937e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3144.316730523627,1.216993907642485e-10
9,40,5.7687883054845175,52,4.2701298250032576,True,-1.366805779127414,258.15780866099203,249.4927760273286,65.36714554637608,188.0602873278256,248.64657089072483,0.001126932054373188,130948.9952111821,0.11665719864747184,0.604102277787344,6.7880445352132196e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275.415896487985,1.1129009954417655e-09
5,69,8.973555700954073,88,6.973059991523348,True,-1.4244513251988682,255.05719355488185,248.17020965925357,66.65139067322633,182.81083440393581,247.4297218653548,0.0011159354969977268,171998.07508515034,0.10936304859131174,0.6039746663292571,1.5241179919523223e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3799.382716049383,3.151806418960015e-11
2,28,8.479599372423287,79,7.908341552943858,True,-1.384019070642876,257.87969038997835,257.07029834727484,72.81495004184812,669.6,248.596262489538,0.0011109228108818901,109858.97180066103,0.37586100750904095,0.6039162764816997,2.5112678907662607e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3696.696696696696,6.122936096786565e-11
5,27,7.6745824244557,82,6.464081976025074,True,-1.356205666213094,257.6188843164151,257.4348684941598,71.70183924839795,686.3,248.97963215032038,0.0011024269576244466,269645.9766387599,0.3750614407656759,0.6038169962195872,2.7468860493606283e-18,223.08221500396058,721.1518699987439,787.0303739997487,222.36962600025123,5.2099104411381515e-05,104481.59701442633,0.11343354955372993,0.5832135631517273,1.5672028698764564e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,3846.8749999999995,5.906094398695761e-11
2,14,5.266161581013085,19,4.792509938395625,True,-1.333560243308545,256.76548226645826,250.79282933012672,61.873742871862106,341.68525142562765,249.98525142562758,0.0010943024257738547,1837769.1575573813,0.11394801015277245,0.6037216784305254,1.1064015708409195e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.7536751523844,3.297884321083291e-07
9,35,5.9449500455627335,51,0.16795618034338133,True,-1.0976360909564995,254.82624763327908,250.0123256761977,58.638570846208324,190.0824488132024,248.90877559339881,0.001088339243212377,76291.61864689027,0.13349668450473468,0.6036514810317467,1.15204021953689e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.8284488920658,7.453120502885447e-09
6,38,9.021263412594287,48,2.8118592164446445,True,-1.262302609626542,255.49992003802132,249.95127604416007,64.865959810739,188.5395758864434,248.98680803785217,0.0010873537512336958,89075.99495915306,0.12455872127370934,0.6036398605828079,4.656080315544031e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.3464696223316,1.8147518773373067e-09
6,21,5.740485632536143,81,3.849912667002261,True,-1.2423117331299782,257.6188843164151,256.81463996260186,57.00868587455281,963.1818856875743,252.78188568757454,0.0010709195986489755,4513531.672746247,0.25475935456988913,0.6034452557065366,5.9458486844020285e-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3846.8749999999995,9.915523840764243e-11
19,59,8.452437393205699,74,6.024359174743433,True,-1.33502656104148,258.4814599357939,249.17971663569185,67.42780286015757,183.85668171609456,248.3144394279685,0.0010618812572880793,102808.4288420385,0.11805572774188858,0.603337559652423,1.9349488969438343e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3222.5130890052355,9.084219687469934e-11
2,68,3.6180408808377935,84,1.5498268616563171,True,-1.3238126742141385,256.52608292300005,248.81651882935623,66.66088293345234,182.85652976007145,248.04782341330954,0.001061823022600425,153503.98663995808,0.11131417080596362,0.6033368642021191,2.3702439651530702e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3557.8034682080925,1.373127682602231e-10
18,61,3.0486906615049296,77,2.6829421006571845,True,-1.3505374318640944,257.5656853434632,249.02285908962318,67.77900000577033,182.78740000346215,248.204199998846,0.0010561416878511797,116551.26973828855,0.11482853747437045,0.6032689200642459,9.69893037706544e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3381.8681318681315,1.7210125604067682e-10
18,43,2.7515288608805917,66,0.040768634752099686,True,-1.0642094958141717,253.27585080671506,250.1555598913444,57.6370168911429,187.51057625461223,249.19471187269392,0.0010519637828592693,87808.75950982855,0.1244679520699367,0.60321883208966,4.502374811224955e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.6017316017314,5.024795794112629e-09
3,27,8.530302844773175,35,8.18751946593137,True,-1.2882782042858991,257.1014408156516,250.42566023073368,66.59853284984986,186.74926642492488,249.6169111916917,0.0010490463677457088,137491.77448542864,0.11386427579666608,0.6031837958982589,4.047435319451366e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.3629916183108,5.627926512681402e-09
3,56,7.846236266284514,69,3.47901524614678,True,-1.280318222345002,256.6848961806944,249.52855038427208,67.00446766245446,183.8026805974727,248.69910646750915,0.001036742858821149,117902.70181915193,0.11549077733992202,0.6030354687482474,8.702685008716106e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2955.582232893157,1.897288261860397e-10
18,19,9.444535264971213,75,6.514014606259008,True,-1.2116755814631135,262.2340255845855,256.7319397906807,61.081311891857844,969.7,252.43644801802367,0.001034510575747057,1618106.8107782234,0.2635863060641168,0.6030084582728017,9.871955832565875e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3578.488372093023,9.045990528527648e-11
19,44,9.124309309192398,62,0.28294941978682786,True,-1.1178704912173667,254.98829194287785,250.144728110732,62.48425543051721,186.7421277152586,249.15262409491382,0.001030827846928351,83337.91816864524,0.1264109034346487,0.6029638305976983,5.652747323164727e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192.3419412288513,1.2856324754272346e-09
5,14,9.371600767414321,56,6.521919973464018,True,-1.1662030938517525,260.6496727243161,257.6835737273077,57.370398311534004,973.6882669480777,253.8882669480777,0.0010247262191071837,2001436.5908890963,0.24680256696602285,0.6028897060336129,2.7783429697528396e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702.5246981339187,4.875627796773538e-10
5,41,7.8217647289119325,52,7.4793843232057,True,-1.2775706515075775,259.1698881822338,250.26808512508725,67.62696474450236,184.69617884670143,249.4346070510996,0.0010224912159375935,116277.69034020414,0.1156051738330152,0.6028624965890765,8.87773652378941e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331.439393939394,5.992509126360135e-10
11,7,7.080945033652933,9,3.613076956300724,True,-1.1229672466970972,256.5902833288924,251.1916951220383,64.41617342777934,194.4080867138897,250.2639710953701,0.001009292561847542,117740.83772305446,0.12193388334548835,0.6027011734403381,8.799345359944189e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.8057553956834,1.680593454968166e-05
2,20,8.827194257782958,70,7.083392003819579,True,-1.2340004700670884,259.8046103917829,257.1007588760915,73.98218669173502,718.0910933458673,249.80445332706626,0.001003045807038942,225176.90735569573,0.3484218219756043,0.6026244356999981,3.890881633033945e-18,241.89948009442472,733.9764008060878,811.0842672040587,240.9078663979707,4.697798835793132e-05,78134.87479519151,0.1280010651551563,0.582919389596813,4.2002827864345036e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,3336.043360433604,1.2672266454065894e-10
9,49,6.1615350954364745,61,5.5356930614797655,True,-1.270567468544679,258.1611077007024,250.0521215126858,68.14353606805899,182.98612164083542,249.27129278638824,0.0010029425730476208,132438.47831984065,0.11196403932830623,0.602623165429729,4.1365952886680414e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.441988950276,3.042602053974293e-10
11,18,0.7328543370404704,92,0.028815333069975937,True,-1.8291503315724984,156.60958686571362,156.04181166398854,19.8,214.5,145.49734557596554,0.00910010735653978,6268.785423765835,0.4955920138744123,0.6498555777790904,2.9410187690265868e-06,103.72656135019476,219.3,270.8,92.83357750100643,0.00038083597426002356,5053.855935366866,0.5883550449538981,0.5930629064661824,1.8047635907068684e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.2120168388825,8.112908369710454e-07
3,15,0.8316572637149354,73,0.035226092286757674,True,0.9019834925091622,158.57599575268628,157.90311344403676,20.2,218.6,147.50662321962287,0.009073935862770707,11646.825523545924,0.4899451019639798,0.6497591021667463,1.326554558022281e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.2172016204424,2.4102740634701783e-06
6,13,0.3485178862675116,63,0.0030000600655459807,True,1.0581675494141254,181.66981508337287,180.91169872823826,12.463449593768567,226.9,170.53655040623144,0.008837383524751255,5759.813146539687,0.4577264328808652,0.6488795849962335,1.6226879622256412e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.6989725076368,2.76707097634354e-05
19,21,0.7661856728710272,97,0.033854694525611566,True,2.7333684545590957,163.70604248674545,163.43508531439298,20.3,221.2,156.2102737260354,0.008351681870404956,35918.76048191376,0.4075304097086991,0.6470300237648896,1.3776137835329931e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.8340994567488,5.051489637061164e-07
3,3,1.1599155203606966,15,0.07672290543504384,True,-2.671611166184602,163.22466455064125,154.21399663765197,25.905188753113734,202.8,144.09481124688625,0.00833401437465453,6370.912420288916,0.4896730999982553,0.6469606572314837,2.0256232211914777e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.09762392097537,0.0030335193958535723
18,20,0.9645033919007432,77,0.03980284601036382,True,-2.299975887753956,171.7330963375129,168.19211740892158,24.569378380535568,202.8,158.63062161946445,0.008261783633563941,6490.775456159284,0.4567889453062192,0.6466809057338974,9.198308168546976e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.7895860008534,5.046152299462968e-07
2,24,0.5784787466449627,87,0.033197464752966116,True,-0.897469916762231,171.89919252732312,164.12854612094625,26.4,207.0,154.69298380561185,0.008226405439623158,6277.763844666198,0.4594918664906589,0.6465429135739267,1.1785175143889586e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.2023692003947,2.8153472382024107e-07
19,7,0.8941711005853351,29,0.06926684281731298,True,-1.6763484323503557,177.2712777632827,157.69342242823387,26.545831832289647,204.8,148.7541681677104,0.008075678901392078,7421.600092597662,0.4585194927891408,0.6459511337767878,5.563717888259253e-07,139.8907246093259,208.5,280.3236589681728,123.0236589681728,0.00033958003945584763,4413.267045240264,1.0,0.5921989700675994,5.414513107713663e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.9486749412949,9.2519774136638e-05
6,18,1.4101273488271755,67,0.1121761550056218,True,-1.1769905512434229,177.99214508128742,159.84695848096027,26.8,205.9,151.049047536783,0.008056611183624452,7312.871165747958,0.4522206156815936,0.645875119644619,5.28415294699865e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.1216730038022,4.4932162080940304e-07
19,23,0.4993575260723313,85,0.04448301099378432,True,-1.308389559868002,180.01846525336455,158.7353797903106,26.945309962813806,205.5,150.0546900371862,0.008009631409450152,6906.838537593701,0.4509383201546689,0.6456898130139476,6.850866848619962e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.2492809204218,2.952207778376307e-07
6,6,0.8966796901341026,22,0.07302098608065409,True,1.6015181875122984,178.337188733161,165.20207091924703,28.1,213.1,156.62609581491347,0.007991755717675797,7465.189834049873,0.4383294097635495,0.645618873208165,3.6241750814130256e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0115661994829,0.00035267267151234595
19,9,1.2223585881386754,36,0.1445741206923722,True,-1.4496135999411988,180.47605848028041,153.88679724134158,27.3,205.2,145.61274899363795,0.007851977326616697,7943.734120585453,0.4474364083451502,0.6450609827629546,3.475016494856627e-07,118.6388318914498,211.74571207627469,279.4,107.0542879237253,0.00035504779022957664,7845.091834137893,0.5794721984378061,0.5925289991505969,1.4899114219125044e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.25906735751295,1.4488002173447771e-05
19,23,1.6783087237914345,77,0.13589696350218775,True,1.1261715786075577,184.89220739945893,167.21251423696157,27.7,212.0,159.6174179204452,0.007851632365695914,9723.54431171014,0.41338630728768,0.6450595964172847,7.068725701923977e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.5314622000903,1.514164034072184e-07
11,6,1.7730516117468975,47,0.08183415326759491,True,-5.6208599459788084,145.58465292100192,143.92442519283557,16.5,218.2,139.2178511935669,0.007810075802037955,149177.72914649613,0.3538121293748621,0.6448926312064881,8.052217266809618e-14,140.07768145735355,219.3,267.3,112.61577077408451,0.00047357784071942727,1754.505701394208,1.0,0.594843345252793,4.922569016007932e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0274528154734,4.38072099978774e-05
9,31,0.5268095563826665,88,0.03486909718216772,True,-5.298131170551752,226.94883008425373,212.34679639765517,32.6,270.1,204.69738481441368,0.0071381254982169125,8066.354066508138,0.369921205669008,0.6421187683667483,4.2777131191677314e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.4282855236822,1.754933554329063e-07
18,12,1.1919625327743748,41,0.26394187800275304,True,0.5922474575442803,190.09434118329798,152.92864104189738,28.2,208.6,149.2569731082976,0.006928565156363922,2425.9827719369514,0.30483999060211403,0.6412230072940703,1.3161621670734034e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.8253738543174,3.932438943229968e-06
